3632,Homebody,Orson Scott Card,3.39,61093998,9.78006E+12,eng,430,2707,167,1/25/1999,HarperTorch,{}
3633,Carrie,Stephen King,3.96,671039725,9.78067E+12,eng,253,2707,192,10/01/99,Pocket Books,"{'Novela', 'telekinesis', 'Fiction', 'Belonging', 'menstruation', 'Bullying', 'Psychokinesis', 'Psicocinética'}"
3634,Demon Angel (The Guardians  #1),Meljean Brook,3.53,425213471,9.78043E+12,eng,432,2704,237,01/02/08,Berkley Sensation,"{'Fiction', 'Fiction'}"
3635,Enchantment: The Life of Audrey Hepburn,Donald Spoto,3.87,307237583,9.78074E+12,eng,352,2703,267,04/02/07,Harmony,"{'Nonfiction', 'Nonfiction'}"
3636,Don't Stop the Carnival,Herman Wouk,3.93,316955124,9.78032E+12,eng,416,2700,298,5/15/1992,Back Bay Books,"{'Fiction', 'Americans'}"
3637,The Air-Conditioned Nightmare,Henry Miller,3.83,811201066,9.78081E+12,eng,292,2699,142,1/17/1970,New Directions,"{'Arts', 'Travel'}"
3638,The Sixteen Pleasures,Robert Hellenga,3.59,385314698,9.78039E+12,eng,384,2699,336,05/01/95,Delta,{}
3639,The Presence,John Saul,3.76,449002411,9.78045E+12,eng,432,2699,90,4/29/1998,Ballantine Books,{}
3640,Holes,Louis Sachar,3.96,440419468,9.78044E+12,eng,233,2699,230,03/11/03,Yearling Books,"{'Deserts', 'Flucht', 'Freundschaft', 'Friendship', 'Fluch'}"
3641,P.S. Longer Letter Later (Elizabeth and Tara*Starr  #1),Paula Danziger/Ann M. Martin,3.78,590213113,9.78059E+12,eng,234,2699,242,05/01/99,Scholastic Paperbacks,{}
3642,Oscar Wilde,Richard Ellmann,4.24,394759842,9.78039E+12,eng,736,2695,119,11/05/88,Vintage,"{'European', 'Biographie'}"
3643,Because It Is Bitter  and Because It Is My Heart,Joyce Carol Oates,3.89,452265819,9.78045E+12,eng,416,2690,133,3/30/1991,Plume,{}
3644,Artificial Intelligence: A Modern Approach,Stuart Russell/Peter Norvig,4.17,137903952,9.78014E+12,eng,1132,2689,79,12/20/2002,Prentice Hall,"{'Компьютеры', 'knowledge', 'Pensée', 'Computers', 'uncertainty'}"
3645,Them (Wonderland Quartet  #3),Joyce Carol Oates/Elaine Showalter,3.71,345484401,9.78035E+12,eng,576,2686,230,09/12/06,Modern Library,"{'Families', 'Fiction', 'Family'}"
3646,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,4.04,62507540,9.78006E+12,eng,118,2685,182,06/09/09,HarperOne,{'Personality'}
3647,Clay's Quilt,Silas House,3.95,345450698,9.78035E+12,eng,320,2685,235,2/26/2002,Ballantine Books,{}
3648,Tsubasa: RESERVoir CHRoNiCLE  Vol. 12,CLAMP/William Flanagan,4.31,345485327,9.78035E+12,eng,184,2683,38,1/30/2007,Del Rey,"{'Fiction', 'Magic'}"
3649,The Children of Húrin,J.R.R. Tolkien/Christopher Tolkien/Alan  Lee,3.97,618894640,9.78062E+12,eng,313,2681,225,4/17/2007,Houghton Mifflin Harcourt,"{'Fiction', 'tragedy'}"
3650,Matters of Choice (Cole Family Trilogy  #3),Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,3.39,451187261,9.78045E+12,eng,448,2680,142,05/01/97,Signet,"{'Novela', 'Fiction', 'Novela', 'Landärztin'}"
3651,Death of a Darklord (Ravenloft #13),Laurell K. Hamilton,3.43,786941227,9.78079E+12,eng,306,2679,113,07/11/06,Wizards of the Coast,
3652,The Good House,Tananarive Due,3.94,743296168,9.78074E+12,eng,597,2679,365,12/01/06,Simon & Schuster,{}
3653,Silos  Politics and Turf Wars: A Leadership Fable about Destroying the Barriers That Turn Colleagues Into Competitors,Patrick Lencioni,4.05,787976385,9.78079E+12,eng,224,2677,166,02/01/06,Jossey-Bass,"{'Leiderschap', 'Management'}"
3654,Words of Silk,Erin St. Claire/Sandra Brown,3.56,446614165,9.78045E+12,eng,224,2677,136,04/01/05,Grand Central Publishing,{}
3655,Piccadilly Jim,P.G. Wodehouse,4.02,1585676160,9.78159E+12,eng,302,2673,184,10/21/2004,Harry N. Abrams,{'Fiction'}
3656,Winter Moon (Walker Papers  #1.5),Mercedes Lackey/Tanith Lee/C.E. Murphy,3.78,373802390,9.78037E+12,eng,393,2668,148,10/25/2005,Luna Books,{'Fiction'}
3657,Kissing in Manhattan,David Schickler,3.61,385335679,9.78039E+12,eng,288,2665,304,8/27/2002,Dial Press Trade Paperback,{}
3658,The Wise Men: Six Friends and the World They Made,Walter Isaacson/Evan Thomas,4.07,684837714,9.78068E+12,eng,864,2664,78,06/04/97,Simon & Schuster,{}
3659,Sit  Walk  Stand,Watchman Nee,4.42,842358935,9.78084E+12,eng,80,2663,141,11/04/77,Tyndale House Publishers,{}
3660,Black Girl/White Girl,Joyce Carol Oates,3.23,61125644,9.78006E+12,eng,288,2662,290,10/17/2006,Ecco,{'History'}
3661,Good Poems for Hard Times,Garrison Keillor/Charles Bukowski/Robert Burns/Hayden Carruth/Raymond Carver/Billy Collins/Noël Coward/Carl Dennis/E.E. Cummings/Emily Dickinson/Stephen Dobyns/Fleur Adcock/John Donne/Rita Dove/Stephen Dunn/Lawrence Ferlinghetti/Robert Frost/Erica Funkhouser/Donald Hall/Patricia Hampl/Thomas Hardy/Jim Harrison/W.H. Auden/Jennifer Michael Hecht/David Ignatow/John Keats/X.J. Kennedy/Jane Kenyon/Galway Kinnell/Maxine Kumin/Kate Light/Henry Wadsworth Longfellow/Louis MacNeice/Hilaire Belloc/Herman Melville/W.S. Merwin/Edna St. Vincent Millay/Howard Nemerov/Sharon Olds/Mary Oliver/Grace Paley/Lawrence Raab/Kenneth Rexroth/Wendell Berry/Carl Sandburg/John Berryman/Elizabeth Bishop/William Blake/Philip   Booth/Virginia Hamilton Adair/Liesl Mueller,4.14,143037676,9.78014E+12,eng,344,2662,214,8/29/2006,Penguin Books,"{'Fiction', 'Poetry'}"
3662,The Year of Magical Thinking,Joan Didion,3.89,140004314X,9.7814E+12,en-US,227,2656,336,10/04/05,Knopf Publishing Group,"{'Grief', 'Mothers', 'Biography', 'Ehe', 'Families', 'Grief', 'Familie', 'Drama', 'Journalists'}"
3663,His Dark Materials (His Dark Materials  #1-3),Philip Pullman,4.26,375847227,9.78038E+12,eng,933,2656,260,04/10/07,Alfred A. Knopf,"{'Plays', 'Adaptations', 'General'}"
3664,Life at Blandings,P.G. Wodehouse,4.35,140059032,9.78014E+12,en-US,608,2651,47,01/05/88,Penguin Books,
3665,Led Astray (Hellraisers  #1),Erin St. Claire/Sandra Brown,3.76,778321584,9.78078E+12,eng,240,2647,143,2/22/2005,Mira Books,{'Brothers'}
3666,The Fraternity of the Stone (Mortalis  #2),David Morrell,4.16,074723891X,9.78075E+12,eng,448,2646,68,7/16/1992,Headline,{'Fiction'}
3667,The Foretelling,Alice Hoffman,3.84,316154091,9.78032E+12,eng,182,2646,247,09/01/06,Little  Brown Books for Young Readers,{'Fiction'}
3668,Amber and Ashes (Dragonlance: The Dark Disciple  #1),Margaret Weis,3.87,786937424,9.78079E+12,eng,336,2637,64,07/01/05,Wizards of the Coast,"{'Elves', 'Fantasy'}"
3669,Housekeeping vs. the Dirt,Nick Hornby/Sarah Vowell/Jess Walter/Jennie Erdal/Joshua Ferris,3.88,1932416595,9.78193E+12,eng,153,2636,302,9/13/2006,McSweeney's,"{'History', 'Criticism', 'Criticism'}"
3670,Driving Force,Dick Francis,3.96,449221393,9.78045E+12,eng,384,2635,107,12/29/1993,Fawcett Books,{'Hitchhiking'}
3671,Short Stories,Anton Chekhov/Ralph E. Matlaw,4.35,393090027,9.78039E+12,eng,384,2633,105,4/17/1979,W. W. Norton & Company,{}
3672,Good as Gold,Joseph Heller,3.36,684839741,9.78068E+12,eng,445,2631,100,11/12/97,Simon  Schuster,{}
3673,The Outsiders,S.E. Hinton,4.09,141314575,9.78014E+12,eng,218,2630,258,03/06/03,Puffin Group,"{'Fiction', 'Familles', 'Fiction', 'Familles', 'Readers'}"
3674,The Old Wine Shades (Richard Jury  #20),Martha Grimes,3.6,451220722,9.78045E+12,eng,391,2628,273,03/06/07,Signet,"{'Police', 'Murder'}"
3675,When the Elephants Dance,Tess Uriza Holthe,4.03,142002887,9.78014E+12,en-US,368,2627,382,6/24/2003,Penguin Books,{}
3676,Wish You Were Here: The Official Biography of Douglas Adams,Nick  Webb,4.14,345476514,9.78035E+12,eng,368,2623,49,12/27/2005,Del Rey,{'Ecologists'}
3677,Candy Licker,Noire,4.39,345486471,9.78035E+12,eng,304,2623,131,12/27/2005,One World/Ballantine,{}
3678,Passionate Sage: The Character and Legacy of John Adams,Joseph J. Ellis,4.05,393311333,9.78039E+12,eng,288,2622,78,2/17/2001,W. W. Norton  Company,{}
3679,The Gilded Web (Web  #1),Mary Balogh,3.58,440243068,9.78044E+12,eng,480,2621,169,11/28/2006,Dell,{}
3680,The Trial of Henry Kissinger,Christopher Hitchens,3.96,1859843980,9.78186E+12,eng,161,2614,187,6/17/2002,Verso,"{'Außenpolitik', 'Morale', 'Histoire', 'Histoire'}"
3681,Dust (Richard Jury  #21),Martha Grimes,3.64,670037869,9.78067E+12,eng,342,2612,286,02/01/07,Viking Books,{}
3682,The Making of the Fittest: DNA and the Ultimate Forensic Record of Evolution,Sean B. Carroll/Jamie W. Carroll/Leanne M. Olds,4.07,393061639,9.78039E+12,eng,304,2611,105,10/17/2006,W. W. Norton  Company,"{'Evolution', 'Evolutionstheorie'}"
3683,Bully for Brontosaurus: Reflections in Natural History,Stephen Jay Gould,4.15,039330857X,9.78039E+12,eng,544,2608,55,4/17/1992,W. W. Norton  Company,{}
3684,Encyclopedia Brown Solves Them All (Encyclopedia Brown  #5),Donald J. Sobol/Leonard W. Shortall,4.01,553480804,9.78055E+12,eng,96,2602,49,12/01/92,Yearling,{}
3685,Synthetic Men of Mars (Barsoom  #9),Edgar Rice Burroughs,3.78,345339304,9.78035E+12,eng,160,2601,58,01/12/80,Del Rey,{}
3686,Rounding the Mark (Inspector Montalbano  #7),Andrea Camilleri/Stephen Sartarelli,4.07,014303748X,9.78014E+12,eng,272,2598,164,7/25/2006,Penguin Books,{'Mystery'}
3687,Hellsing  Vol. 04 (Hellsing  #4),Kohta Hirano,4.28,1593072597,9.78159E+12,eng,208,2596,56,9/21/2004,Dark Horse Manga,"{'Vampires', 'Fiction', 'Fiction'}"
3688,All the Little Live Things,Wallace Stegner,4.09,140154418,9.78014E+12,eng,345,2595,350,12/01/91,Penguin Books,"{'Fiction', 'Retirees'}"
3689,The Wizard (The Wizard Knight #2),Gene Wolfe,3.86,765350505,9.78077E+12,eng,587,2595,104,8/29/2006,Tor Fantasy,{'Fiction'}
3690,Blood Done Sign My Name: A True Story,Timothy B. Tyson,4.15,1400083117,9.7814E+12,eng,368,2594,403,05/03/05,Broadway Books,"{'Nonfiction', 'Murder'}"
3691,Dead I Well May Be (Dead Trilogy #1),Adrian McKinty,3.97,743470567,9.78074E+12,eng,384,2594,243,8/31/2004,Pocket Books,"{'Gangs', 'Irish'}"
3692,When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace,Le Ly Hayslip/Jay Wurts,4.12,452271681,9.78045E+12,eng,400,2593,252,11/01/93,Plume,"{'Vietnamkrieg', 'Description', 'Refugees', 'Vietnamesen'}"
3693,Send No Flowers (Bed & Breakfast #2),Sandra Brown,3.56,553576011,9.78055E+12,eng,225,2592,80,2/29/2000,Bantam,{}
3694,Leadership and the One Minute Manager: Increasing Effectiveness Through Situational Leadership,Kenneth H. Blanchard/Drea Zigarmi/Patricia Zigarmi,3.97,688039693,9.78069E+12,en-US,111,2592,123,10/20/1999,William Morrow & Company,{'Leadership'}
3695,Underdog (Wolfe Brothers  #1),Markus Zusak,3.38,3473352349,9.78347E+12,eng,153,2591,207,05/01/99,Ravensburger Buchverlag,{}
3696,Netochka Nezvanova,Fyodor Dostoyevsky/Jane Kentish,3.81,140444556,9.78014E+12,eng,176,2590,127,8/29/1985,Penguin Classics,{}
3697,Flying Finish,Dick Francis,3.97,515125601,9.78052E+12,eng,276,2587,89,08/01/99,Jove,{}
3698,The Face of Another,Kōbō Abe/E. Dale Saunders,3.78,375726535,9.78038E+12,eng,238,2584,153,02/04/03,Vintage,{}
3699,The Summit (Everest  #3),Gordon Korman,3.96,439411378,9.78044E+12,eng,154,2584,106,10/01/02,Scholastic Paperbacks,"{'Survival', 'Teenagers', 'Teenagers'}"
3700,Iron Kingdom: The Rise and Downfall of Prussia  1600–1947,Christopher   Clark,4.14,674023854,9.78067E+12,eng,776,2583,183,9/29/2006,Belknap Press of Harvard University Press,{}
3701,Virginia Woolf: A Biography,Quentin Bell,4.17,156935805,9.78016E+12,eng,576,2583,66,3/20/1974,Mariner Books,{'Biographie'}
3702,Imajica: The Reconciliation,Clive Barker,4.42,61094153,9.78006E+12,eng,544,2583,30,05/10/95,HarperTorch,{}
3703,Hellblazer: Setting Sun,Warren Ellis/Frank Teran/Tim Bradstreet/Javier Pulido/James Romberger/Marcelo Frusín,4.2,1401202454,9.7814E+12,en-GB,96,2583,35,10/01/04,Vertigo,{'Occultism'}
3704,Andrew Carnegie,David Nasaw,3.99,1594201048,9.78159E+12,eng,896,2580,205,10/24/2006,Penguin Press HC  The,"{'Biography', 'Biography', 'Biography'}"
3705,Black Rednecks and White Liberals,Thomas Sowell,4.38,1594030863,9.78159E+12,eng,372,2579,301,06/01/05,Encounter Books,"{'Nonfiction', 'History'}"
3706,The Will to Change: Men  Masculinity  and Love,bell hooks,4.36,743456084,9.78074E+12,eng,188,2574,322,12/21/2004,Washington Square Press,{'Identity'}
3707,Sauron Defeated: The History of The Lord of the Rings  Part Four (The History of Middle-Earth  #9),J.R.R. Tolkien/Christopher Tolkien,4.01,395606497,9.7804E+12,eng,496,2572,41,10/27/1992,Houghton Mifflin Harcourt,{}
3708,Awakening (Chasing Yesterday  #1),Robin Wasserman,3.95,439933382,9.78044E+12,en-US,207,2569,297,05/01/07,Scholastic Paperbacks,"{'Explosions', 'Nightmares', 'Explosions', 'Nightmares', 'Explosions'}"
3709,The Aviators (Brotherhood of War  #8),W.E.B. Griffin,4.25,515100536,9.78052E+12,eng,464,2567,33,05/01/89,G.P. Putnam's Sons,{}
3710,Spares,Michael Marshall Smith,4.13,6512674,9.78001E+12,eng,317,2566,160,11/02/98,HarperCollins,{'Fiction'}
3711,At the Edge of the World (Crispin  #2),Avi,3.69,078685152X,9.78079E+12,en-US,234,2566,254,08/08/06,Little  Brown Books for Young Readers,{'Orphans'}
3712,The League of Night and Fog (Mortalis  #3),David Morrell,4.1,446691925,9.78045E+12,eng,448,2564,64,04/01/03,Grand Central Publishing,{}
3713,Blessings,Belva Plain,3.91,440243254,9.78044E+12,eng,393,2562,39,9/15/2010,Dell,{'Fiction'}
3714,Poems New and Collected,Wisława Szymborska/Clare Cavanagh,4.43,156011468,9.78016E+12,eng,296,2561,120,11/16/2000,Mariner Books,{}
3715,Theft: A Love Story,Peter Carey,3.43,307263711,9.78031E+12,eng,269,2561,277,05/09/06,Alfred A. Knopf,"{'Fiction', 'Artistes', 'Artistes', 'Artists', 'Faux', 'Painting'}"
3716,Grimus,Salman Rushdie,3.41,812969995,9.78081E+12,eng,320,2560,150,9/30/2003,Random House Trade,"{'Islands', 'Mortality', 'Islam', 'Mortality', 'Islam'}"
3717,Divide and Conquer (Tom Clancy's Op-Center  #7),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.8,425174808,9.78043E+12,eng,372,2560,30,06/12/00,Berkley,{'Fiction'}
3718,Sheer Mischief,Jill Mansell,3.82,747268479,9.78075E+12,eng,504,2555,102,08/02/01,Headline Review,{'Fiction'}
3719,Fire from Within,Carlos Castañeda,4.14,671732501,9.78067E+12,en-US,304,2554,67,01/01/91,Washington Square Press,"{'Shamanism', 'Magija'}"
3720,It Doesn't Take a Hero: The Autobiography of General H. Norman Schwarzkopf,Norman Schwarzkopf/Peter Petre,4.04,553563386,9.78055E+12,eng,640,2554,91,09/01/93,Bantam,{}
3721,Jane's Warlord (Warlord #1),Angela Knight,3.97,425196844,9.78043E+12,eng,320,2552,94,06/01/04,Berkley Sensation,{'Reporter'}
3722,The Twelve Terrors of Christmas,John Updike/Edward Gorey,4.23,764937103,9.78076E+12,eng,32,2552,103,05/01/06,Pomegranate Communications,{}
3723,Illuminata: A Return to Prayer,Marianne Williamson,4.28,1573225207,9.78157E+12,eng,301,2551,84,11/01/95,Riverhead Books,{}
3724,Uncle Shelby's ABZ Book,Shel Silverstein,4.36,067121148X,9.78067E+12,eng,80,2550,222,09/09/85,Gallery Books,{}
3725,The Witch Family,Eleanor Estes/Edward Ardizzone,4.07,015202610X,9.78015E+12,eng,240,2550,98,09/01/00,HMH Books for Young Readers,{'Imagination'}
3726,The Book of Other People,Zadie Smith/David Mitchell/George Saunders/Colm Tóibín/Aleksandar Hemon/Nick Hornby/Hari Kunzru/Toby Litt/Chris Ware,3.38,143038184,9.78014E+12,eng,304,2546,328,01/02/08,Penguin Books,"{'Fiction', 'Fiction', 'Technique'}"
3727,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.76,140449116,9.78014E+12,eng,324,2543,167,1/30/2003,Penguin Classics,"{'Drama', 'Epic', 'Epen', 'Readers', 'Epen', 'Grieks', 'Literature', 'Readers', 'Drama', 'Drama', 'Literature'}"
3728,You Can't Be Neutral on a Moving Train: A Personal History of Our Times,Howard Zinn,4.3,807071277,9.78081E+12,eng,214,2543,141,09/05/02,Beacon Press,"{'Historians', 'Philosophy'}"
3729,Nova Express (The Nova Trilogy  #3),William S. Burroughs,3.67,802133304,9.7808E+12,eng,192,2541,70,1/21/1994,Grove Press,"{'Fiction', 'Fiction'}"
3730,Walking the Bible: A Journey by Land Through the Five Books of Moses,Bruce Feiler,3.87,60838639,9.78006E+12,eng,451,2539,331,08/02/05,William Morrow Paperbacks,"{'Bible', 'Nonfiction'}"
3731,Forfeit,Dick Francis,3.94,425201910,9.78043E+12,eng,256,2538,63,04/05/05,G.P. Putnam's Sons,{}
3732,22 Indigo Place,Sandra Brown,3.63,553290851,9.78055E+12,eng,200,2537,79,2/25/1997,Bantam (Fanfare),{'Millionaires'}
3733,Infections and Inequalities: The Modern Plagues,Paul Farmer,4.09,520229134,9.78052E+12,eng,424,2534,80,2/23/2001,University of California Press,"{'Poor', 'Cultural', 'Poor', 'Anthropology'}"
3734,The Hollow Man,Dan Simmons,3.46,553563505,9.78055E+12,en-US,342,2532,149,09/01/93,Bantam Spectra,{'Mathematicians'}
3735,Patrimony,Philip Roth,4.17,679752935,9.78068E+12,eng,240,2531,202,06/03/96,Vintage,{'Family'}
3736,The Iron Dragon's Daughter,Michael Swanwick,3.69,380972336,9.78038E+12,eng,424,2530,182,2/28/2012,Avon Books,{'Fiction'}
3737,Moderato cantabile,Marguerite Duras,3.51,3518376780,9.78352E+12,fre,122,2525,112,01/01/85,Suhrkamp,
3738,Tales,H.P. Lovecraft/Peter Straub,4.34,1931082723,9.78193E+12,eng,838,2525,174,02/03/05,Library of America,{}
3739,The Eternal Champion (Eternal Champion  #1),Michael Moorcock,3.95,1565041917,9.78157E+12,eng,484,2524,40,02/01/96,White Wolf Games Studio,
3740,A False Mirror (Inspector Ian Rutledge  #9),Charles Todd,4.02,60786736,9.78006E+12,eng,384,2519,225,01/09/07,William Morrow,{'Police'}
3741,Buffy the Vampire Slayer and Philosophy: Fear and Trembling in Sunnydale,James B. South/William Irwin,4.06,812695313,9.78081E+12,eng,335,2519,85,3/13/2003,Open Court,"{'Miscellanea', 'Philosophy'}"
3742,Think on These Things,Jiddu Krishnamurti/D. Rajagopal,4.36,60916095,9.78006E+12,eng,258,2509,137,10/11/89,HarperOne,"{'Sociology', 'Sociology'}"
3743,The Ministry of Special Cases,Nathan Englander,3.66,375404937,9.78038E+12,eng,339,2509,368,4/24/2007,Knopf Publishing Group,"{'Fiction', 'American', 'Fiction', 'Fiction'}"
3744,Two for the Dough (Stephanie Plum  #2),Janet Evanovich,4.11,312948964,9.78031E+12,en-US,325,2509,292,6/29/2007,St. Martin's Press,{}
3745,Merry Christmas  Amelia Bedelia,Peggy Parish/Lynn Sweat,4.29,60099453,9.78006E+12,eng,64,2508,63,10/01/02,Greenwillow Books,{'Fiction'}
3746,Beyond World's End (Bedlam's Bard  #4),Mercedes Lackey/Rosemary Edghill,3.93,671318551,9.78067E+12,en-US,416,2508,22,12/01/01,Baen,{}
3747,Kissinger,Walter Isaacson,3.94,743286979,9.78074E+12,eng,896,2507,140,9/27/2005,Simon  Schuster,"{'Statesmen', 'Historiadores', 'Estadistas'}"
3748,The Eternal Flame (Merlin  #11),T.A. Barron/David Elliot,4.22,399242139,9.7804E+12,eng,377,2506,48,10/19/2006,Philomel Books,{'Fantasy'}
3749,This Side of Brightness,Colum McCann,3.85,312421974,9.78031E+12,eng,304,2506,264,01/01/03,Picador,{}
3750,The Seven Habits of Highly Effective People,Stephen R. Covey,4.1,671708635,9.78067E+12,eng,368,2505,233,9/15/1990,Free Press,"{'Leidinggeven', 'Logro', 'Exito', 'Zelfontwikkeling', 'Ratgeber', 'Psychology', 'Specimens', 'Psychology', 'Success'}"
3751,The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms  #1),Fuyumi Ono/小野 不由美/Akihiro Yamada/山田 章博/Elye J. Alexander/Alexander O. Smith,4.2,1598169467,9.7816E+12,en-US,464,2504,172,3/13/2007,TokyoPop,
3752,Down the Long Hills,Louis L'Amour,4.07,553280813,9.78055E+12,eng,208,2503,141,09/01/84,Bantam,{}
3753,Crazy Hot (The Au Pairs  #4),Melissa de la Cruz,3.94,141693961X,9.78142E+12,eng,271,2501,64,05/08/07,Simon & Schuster,{}
3754,The Armies of the Night: History as a Novel  the Novel as History,Norman Mailer,3.66,452272793,9.78045E+12,eng,304,2500,188,01/01/95,Plume Books,{}
3755,The Fugitive Factor (On The Run  #2),Gordon Korman,4.13,439651379,9.78044E+12,eng,160,2499,151,06/01/05,Scholastic,{}
3756,Forty Stories,Donald Barthelme,4.2,141180943,9.78014E+12,eng,246,2496,123,04/07/05,Penguin Books,{}
3757,Great Jones Street,Don DeLillo,3.48,140179178,9.78014E+12,eng,272,2492,145,01/01/94,Penguin Books,{}
3758,The Love You Make: An Insider's Story of the Beatles,Peter     Brown/Steven Gaines/Anthony DeCurtis,4.08,451207351,9.78045E+12,eng,464,2491,110,11/05/02,NAL,{'Nonfiction'}
3759,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,60934913,9.78006E+12,eng,302,2488,266,05/01/01,Ecco Press,"{'Cocineros', 'Biografía', 'Anecdotes', 'Anecdotes', 'Restaurants', 'Gastronomy'}"
3760,The Double and The Gambler,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.16,375719016,9.78038E+12,eng,344,2486,99,1/16/2007,Vintage Classics,{}
3761,Diary of a Mistress,Miasha,4.34,743281594,9.78074E+12,en-US,182,2484,88,08/01/06,Touchstone,{'Husbands'}
3762,The Enneads,Plotinus/Stephen MacKenna/John M. Dillon,4.06,014044520X,9.78014E+12,eng,688,2481,35,6/27/1991,Penguin Classics,"{'Happiness', 'Happiness', 'Happiness', 'Aesthetics'}"
3763,The Crack-Up,F. Scott Fitzgerald/Edmund Wilson,3.92,811212475,9.78081E+12,eng,347,2477,133,4/30/2003,New Directions Publishing Corporation,{}
3764,Maggie: A Girl of the Streets and Other Tales of New York,Stephen Crane/Larzer Ziff/Theo Davis,3.66,140437975,9.78014E+12,eng,272,2476,32,3/29/2001,Penguin Classics,{'Slums'}
3765,Gold: The Final Science Fiction Collection,Isaac Asimov/Orson Scott Card,4,60556528,9.78006E+12,eng,416,2476,85,10/21/2003,Harper Voyager,{'Authorship'}
3766,The Metamorphosis and Other Stories,Franz Kafka/Stanley Appelbaum,4.03,486290301,9.78049E+12,eng,88,2474,126,04/12/96,Dover Publications,{'Literature'}
3767,What Went Wrong? The Clash Between Islam & Modernity in the Middle East,Bernard Lewis,3.49,60516054,9.78006E+12,eng,186,2474,257,01/07/03,Harper Perennial,"{'Imperialisme', 'Historia', 'Historia', 'Verlust', 'Civilization', 'Einflussnahme', 'Kultur', 'Überlegenheit'}"
3768,Been Down So Long It Looks Like Up To Me,Richard Fariña/Thomas Pynchon,3.8,140189300,9.78014E+12,eng,352,2473,220,8/29/1996,Penguin Classics,{'Fiction'}
3769,The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr  #3),Lawrence Block,3.83,60731257,9.78006E+12,eng,304,2473,138,03/01/05,HarperTorch,{'Mystery'}
3770,Sailing the Wine-Dark Sea: Why the Greeks Matter,Thomas Cahill,3.77,385495544,9.78039E+12,eng,352,2470,233,7/27/2004,Anchor,"{'Civilization', 'Civilization'}"
3771,The Life and Times of Scrooge McDuck,Don Rosa,4.67,911903968,9.78091E+12,eng,266,2467,149,06/01/05,Gemstone Publishing,{}
3772,In Conquest Born (In Conquest Born  #1),C.S. Friedman,3.88,756400430,9.78076E+12,eng,530,2467,132,11/01/01,DAW,{'Fiction'}
3773,Brown Girl  Brownstones,Paule Marshall/Mary Helen Washington/Edwidge Danticat,4.07,1558614982,9.78156E+12,eng,324,2466,107,08/01/06,Feminist Press,"{'Fiction', 'Fictie', 'Fiction'}"
3774,The Cobweb,Neal Stephenson/J. Frederick George,3.61,553383442,9.78055E+12,eng,448,2465,137,5/31/2005,Spectra Books,{}
3775,The Art of Being,Erich Fromm/Rainer Funk,4.09,826406734,9.78083E+12,eng,144,2464,87,09/01/94,Bloomsbury Academic,"{'Philosophy', 'Life'}"
3776,The Madness Season,C.S. Friedman,4.05,886774446,9.78089E+12,eng,495,2459,95,10/03/90,DAW Books Inc,{}
3777,The Very Persistent Gappers of Frip,George Saunders/Lane Smith,4.11,1932416374,9.78193E+12,eng,84,2457,356,3/29/2006,McSweeney's,"{'Parables', 'Parables'}"
3778,The Wild Shore (Three Californias Triptych  #1),Kim Stanley Robinson,3.75,312890362,9.78031E+12,eng,384,2457,170,3/15/1995,Orb Books,{}
3779,Born to Be Wild,Catherine Coulter,3.78,515142395,9.78052E+12,eng,354,2456,115,7/25/2006,Jove,"{'Fiction', 'Actresses'}"
3780,Ice (Shooting Stars  #2),V.C. Andrews,3.75,671039946,9.78067E+12,en-US,208,2455,26,7/31/2001,Pocket Books,"{'Singers', 'Families', 'Fiction'}"
3781,A Room with a View / Howards End,E.M. Forster/Benjamin DeMott,4.1,451521412,9.78045E+12,eng,449,2450,113,02/04/86,Signet,{}
3782,Tales from Margaritaville,Jimmy Buffett,3.9,156026988,9.78016E+12,en-US,230,2450,175,06/03/89,Fawcett,{}
3783,Psyche in a Dress,Francesca Lia Block,3.84,60763728,9.78006E+12,eng,116,2449,217,09/01/06,Joanna Cotler Books,{'Fiction'}
3784,Resistance  Rebellion and Death: Essays,Albert Camus/Justin O'Brien,4.2,679764011,9.78068E+12,en-US,288,2448,104,8/29/1995,Vintage,{}
3785,On Directing Film,David Mamet,3.86,140127224,9.78014E+12,eng,107,2448,146,01/01/92,Penguin Books,{'film'}
3786,The Bitten (Vampire Huntress  #4),L.A. Banks,4.24,312324081,9.78031E+12,en-US,435,2447,63,6/13/2005,St. Martin's Griffin,{'Fiction'}
3787,Honey (Shooting Stars  #4),V.C. Andrews,3.74,671039962,9.78067E+12,eng,180,2447,27,10/02/01,Pocket Books,"{'Fiction', 'Grandfathers', 'Attitudes', 'Attitudes'}"
3788,Open House,Jill Mansell,3.9,074726743X,9.78075E+12,en-US,448,2440,65,03/03/03,Headline,{}
